lon_a,lat_a,lon_b,lat_b,usage_count
-1.11468,38.61365,-0.23346,38.50754,1
-0.23346,38.50754,0.020513,38.81733,1
-8.07899,42.43163,-7.85178,43.45266,1
-8.80925,43.03306,-6.59619,42.54664,1
-1.09713,38.86917,-0.23346,38.50754,1
1.78519,41.42555,3.03333,41.78333,1
-6.61785,38.90839,-5.832583,39.565056,1
-0.86568,38.6373,-0.23346,38.50754,1
-0.68222,37.97872,-0.23346,38.50754,1
-0.514762,39.57606,-0.23346,38.50754,1
1.78519,41.42555,2.48333,41.56667,1
-0.37966,39.47391,-0.23346,38.50754,1
-0.23346,38.50754,-0.215194,39.033485,1
-0.26623,39.07195,-0.215194,39.033485,1
-0.23346,38.50754,0.020094,38.817425,1
-0.226262,39.77377,0.020094,38.817425,1
-4.022842,40.996014,-3.6892,41.67041,1
-1.58289,37.4063,-1.325,38.47917,1
-2.584958,38.390366,-0.95396,37.74293,1
-5.01401,38.07482,-4.49976,36.62035,1
-3.00731,40.00851,-2.60119,39.26992,1
-4.84827,38.37906,-4.36827,37.3269,1
-5.10311,37.2376,-4.36827,37.3269,1
-5.446,36.67777,-4.36827,37.3269,1
-3.00731,40.00851,-1.6479,40.04108,1
-1.6479,40.04108,-1.10646,40.3456,1
-3.00731,40.00851,-2.15628,39.48489,1
-3.00731,40.00851,-2.280002,39.59617,1
-5.45403,37.12084,-4.36827,37.3269,1
-6.07529,36.92077,-4.36827,37.3269,1
-4.49976,36.62035,-3.8744,36.75278,1
-4.49976,36.62035,-4.282966,37.98478,1
-4.49976,36.62035,-4.32245,37.6167,1
-4.76686,37.38943,-4.49976,36.62035,1
-5.10311,37.2376,-4.49976,36.62035,1
-4.739446,37.60982,-4.49976,36.62035,1
-5.368439,36.758675,-4.49976,36.62035,1
-3.331824,42.529476,-2.897381,43.190346,1
-5.45403,37.12084,-4.49976,36.62035,1
-5.52751,37.65896,-4.49976,36.62035,1
-5.78093,37.18516,-4.49976,36.62035,1
-4.04785,43.34943,-2.98313,43.37891,1
-3.82174,40.17092,-3.696811,41.59416,1
-3.91509,40.0476,-3.696811,41.59416,1
-3.80493,43.46589,-2.98313,43.37891,1
-4.75639,36.65947,-4.311612,37.256317,1
-3.27003,40.16424,-3.245475,40.65465,1
-3.27003,40.16424,-3.00731,40.00851,1
-4.900858,38.126163,-4.32245,37.6167,1
-5.10311,37.2376,-4.32245,37.6167,1
-4.900421,38.129105,-4.32245,37.6167,1
-4.361717,37.55261,-4.32245,37.6167,1
-5.41681,37.329,-4.481335,37.59296,1
-5.446,36.67777,-4.481335,37.59296,1
-5.45403,37.12084,-4.481335,37.59296,1
-4.4885,37.27477,-4.481335,37.59296,1
-3.02156,39.15759,-1.2,39.56667,1
-5.64485,36.85979,-4.481335,37.59296,1
-5.7974,38.97655,-4.555193,37.675327,1
-5.82472,37.61032,-4.32245,37.6167,1
-5.92513,38.53089,-4.32245,37.6167,1
-3.60802,39.22085,-3.00731,40.00851,1
-4.481335,37.59296,-3.3705,38.01328,1
-3.02156,39.15759,-2.156278,39.484889,1
-3.928777,37.18013,-3.58717,36.74277,1
-4.481335,37.59296,-3.63602,38.09519,1
-4.36827,37.3269,-3.8744,36.75278,1
-4.298971,38.662292,-3.00731,40.00851,1
-3.504288,39.686813,-3.00731,40.00851,1
-4.28349,39.98195,-3.00731,40.00851,1
-4.02263,39.8581,-3.00731,40.00851,1
-3.6892,41.67041,-3.00731,40.00851,1
-3.67887,40.19081,-3.00731,40.00851,1
-3.696811,41.59416,-3.67887,40.19081,1
-5.92717,36.45695,-4.49976,36.62035,1
-3.61639,40.67882,-3.02156,39.15759,1
-2.98313,43.37891,-2.94695,42.6865,1
-2.96204,43.14322,-1.60452,42.06166,1
-2.94057,43.1494,-2.899242,42.952877,1
-5.446,36.67777,-4.56123,37.01938,1
-5.45403,37.12084,-4.56123,37.01938,1
-2.96204,43.14322,-2.320158,42.864887,1
-5.78093,37.18516,-4.56123,37.01938,1
-5.01401,38.07482,-4.56123,37.01938,1
-6.19817,36.4759,-5.500389,37.270056,1
-6.257967,38.08397,-4.56123,37.01938,1
-5.78093,37.18516,-4.04972,36.76212,1
-5.425827,36.87768,-4.04972,36.76212,1
-5.45403,37.12084,-4.04972,36.76212,1
-5.368439,36.758675,-4.04972,36.76212,1
-5.252056,37.524694,-4.04972,36.76212,1
-4.455086,37.999584,-3.3705,38.01328,1
-4.282966,37.98478,-3.584,37.11906,1
-4.93122,37.67359,-4.04972,36.76212,1
-4.75639,36.65947,-2.94966,36.84693,1
-4.380841,38.010853,-3.556504,36.974392,1
-4.56123,37.01938,-2.94966,36.84693,1
-4.10266,36.78107,-2.94966,36.84693,1
-4.08237,37.59091,-2.94966,36.84693,1
-3.95776,37.76748,-2.94966,36.84693,1
-3.92301,37.4614,-2.94966,36.84693,1
-3.74967,37.25109,-2.94966,36.84693,1
-5.500389,37.270056,-5.41681,37.329,1
-2.96204,43.14322,-1.67446,42.52687,1
-4.900858,38.126163,-4.56123,37.01938,1
-5.8508,43.43963,-5.216187,42.41799,1
-2.98313,43.37891,-2.68333,43.31667,1
-2.897381,43.190346,-2.45115,42.46615,1
-2.98313,43.37891,-2.4175,43.1151,1
-2.98313,43.37891,-2.16992,43.28444,1
-2.897381,43.190346,-1.96521,42.30506,1
-2.98313,43.37891,-1.90234,43.31195,1
-5.96717,36.25213,-4.49976,36.62035,1
-6.07529,36.92077,-5.716139,36.43775,1
-6.3515,36.77808,-4.49976,36.62035,1
-4.280605,42.03616,-3.751034,41.91578,1
-5.43574,43.48126,-5.216187,42.41799,1
-4.75485,43.41982,-2.96204,43.14322,1
-4.76686,37.38943,-4.56123,37.01938,1
-6.05601,42.45879,-4.52406,42.00955,1
-4.074821,40.997147,-3.702918,42.30732,1
-6.41452,43.33765,-5.216187,42.41799,1
-6.55,43.18333,-5.216187,42.41799,1
-4.56123,37.01938,-4.05077,38.03922,1
-4.56123,37.01938,-4.32381,38.2703,1
-2.96204,43.14322,-2.63165,42.25568,1
-2.96204,43.14322,-2.45115,42.46615,1
-2.96204,43.14322,-2.16992,43.28444,1
-2.96204,43.14322,-1.96521,42.30506,1
-2.96204,43.14322,-1.90234,43.31195,1
-4.99123,36.48839,-4.32245,37.6167,1
-3.9043,40.3581,-3.02156,39.15759,1
-6.13606,36.68645,-5.60695,36.01393,1
-4.76686,37.38943,-3.0848,38.1156,1
-3.32401,37.31801,-2.958882,37.1872,1
-3.958342,37.183884,-2.94966,36.84693,1
-3.958642,37.184185,-3.58717,36.74277,1
-4.15129,37.16887,-3.8744,36.75278,1
-3.67887,40.19081,-3.12492,39.40463,1
-3.958642,37.184185,-3.95776,37.76748,1
-4.15129,37.16887,-4.08237,37.59091,1
-4.15129,37.16887,-4.10266,36.78107,1
-4.481335,37.59296,-4.15129,37.16887,1
-4.36827,37.3269,-4.15129,37.16887,1
-4.49976,36.62035,-4.15129,37.16887,1
-3.12492,39.40463,-2.067639,39.302389,1
-4.56123,37.01938,-4.15129,37.16887,1
-4.62873,38.32277,-4.15129,37.16887,1
-4.63805,37.58627,-4.15129,37.16887,1
-4.75639,36.65947,-4.15129,37.16887,1
-4.76686,37.38943,-4.15129,37.16887,1
-6.654096,38.164753,-5.252056,37.524694,1
-4.77275,37.89155,-4.15129,37.16887,1
-4.84827,38.37906,-4.15129,37.16887,1
-4.93122,37.67359,-4.15129,37.16887,1
-5.10311,37.2376,-4.15129,37.16887,1
-5.78093,37.18516,-4.376796,38.010437,1
-5.16709,36.74231,-4.15129,37.16887,1
-4.867708,38.09519,-4.15129,37.16887,1
-0.21471,39.03602,-0.176935,38.53953,1
-6.411614,39.546604,-6.37224,39.47649,1
-6.05601,42.45879,-4.13801,42.99959,1
-4.13801,42.99959,-2.16992,43.28444,1
-3.3705,38.01328,-3.13922,37.29932,1
-6.08845,40.03116,-4.11839,40.94808,1
-3.0848,38.1156,-3.028232,37.39342,1
-6.53333,40.6,-5.639297,40.945602,1
-3.13922,37.29932,-2.77259,37.49073,1
-3.13922,37.29932,-2.64273,36.83155,1
-3.13922,37.29932,-2.20595,36.96655,1
-5.639297,40.945602,-4.11839,40.94808,1
-6.53603,39.98406,-5.325487,40.465115,1
-5.325487,40.465115,-4.11839,40.94808,1
-3.13922,37.29932,-2.14949,37.38856,1
-4.13801,42.99959,-2.4175,43.1151,1
-5.89772,42.30026,-4.13801,42.99959,1
-4.13801,42.99959,-2.68333,43.31667,1
-4.13801,42.99959,-3.696811,41.59416,1
-4.13801,42.99959,-3.739295,42.3011,1
-3.13922,37.29932,-1.31493,37.5992,1
-4.945926,41.51741,-3.9707,40.67816,1
-4.945926,41.51741,-3.82174,40.17092,1
-3.13922,37.29932,-1.04877,38.06147,1
-4.52406,42.00955,-4.13801,42.99959,1
-5.62723,40.95065,-4.945926,41.51741,1
-5.68416,43.29568,-4.065552,43.333096,1
-5.8508,43.43963,-4.065552,43.333096,1
-5.28121,37.70024,-4.15129,37.16887,1
-5.38452,36.20983,-4.15129,37.16887,1
-3.9707,40.67816,-3.02156,39.15759,1
-5.252056,37.524694,-4.15129,37.16887,1
-4.91413,41.31239,-3.587222,39.99045,1
-4.83076,39.96348,-3.04165,39.59369,1
-4.28349,39.98195,-3.04165,39.59369,1
-4.02263,39.8581,-3.04165,39.59369,1
-3.61639,40.67882,-3.04165,39.59369,1
-3.399121,39.180363,-3.304787,38.962147,1
-3.245475,40.65465,-3.04165,39.59369,1
-4.397368,40.772217,-4.28349,39.98195,1
-4.28349,39.98195,-4.186213,39.03735,1
-5.639297,40.945602,-4.28349,39.98195,1
-6.53333,40.6,-4.731859,39.98403,1
1.662544,41.321007,2.241705,42.058723,1
-4.32245,37.6167,-2.584958,38.390366,1
-3.04165,39.59369,-1.09713,38.86917,1
-4.32245,37.6167,-3.8744,36.75278,1
-3.04165,39.59369,-2.156278,39.484889,1
-3.04165,39.59369,-2.15628,39.48489,1
-4.481335,37.59296,-4.10266,36.78107,1
-4.32245,37.6167,-3.777263,37.19138,1
-4.56123,37.01938,-4.32245,37.6167,1
-4.63805,37.58627,-4.32245,37.6167,1
-4.75639,36.65947,-4.32245,37.6167,1
-4.186213,39.03735,-3.02156,39.15759,1
-4.76686,37.38943,-4.481335,37.59296,1
-4.84827,38.37906,-4.32245,37.6167,1
-4.28349,39.98195,-3.67887,40.19081,1
-4.28349,39.98195,-3.61639,40.67882,1
-4.28349,39.98195,-3.61535,38.27559,1
-2.79867,38.35731,-1.85643,38.99424,1
-5.45403,37.12084,-4.15129,37.16887,1
-5.52751,37.65896,-4.15129,37.16887,1
-3.95776,37.76748,-3.0848,38.1156,1
-3.63602,38.09519,-3.320162,38.06034,1
-3.61535,38.27559,-3.0848,38.1156,1
-3.605287,36.987,-3.58717,36.74277,1
-3.584,37.11906,-3.0848,38.1156,1
-3.320162,38.06034,-3.13922,37.29932,1
-5.60695,36.01393,-4.15129,37.16887,1
-3.0848,38.1156,-2.958882,37.1872,1
-5.78093,37.18516,-4.15129,37.16887,1
-2.79867,38.35731,-1.7985,38.09242,1
-4.28349,39.98195,-3.38483,38.76211,1
-5.01401,38.07482,-4.15129,37.16887,1
-2.79867,38.35731,-1.49014,38.04095,1
-6.07529,36.92077,-4.15129,37.16887,1
-5.716139,36.43775,-4.15129,37.16887,1
-2.158367,39.48435,-1.753888,39.516518,1
-2.79867,38.35731,-1.04877,38.06147,1
-3.0848,38.1156,-2.79921,38.35758,1
-2.79921,38.35758,-0.95396,37.74293,1
-2.79867,38.35731,-0.86568,38.6373,1
-2.584958,38.390366,-0.80682,37.59989,1
-0.745934,38.877857,-0.26667,39.68333,1
-4.455086,37.999584,-3.63602,38.09519,1
-3.61226,37.78627,-2.94966,36.84693,1
-2.984321,37.195522,-2.94966,36.84693,1
-2.984336,37.195507,-2.64273,36.83155,1
-4.76686,37.38943,-4.75639,36.65947,1
-4.77275,37.89155,-4.75639,36.65947,1
-5.252056,37.524694,-4.75639,36.65947,1
-5.368439,36.758675,-4.75639,36.65947,1
-5.425827,36.87768,-4.75639,36.65947,1
-5.74951,37.37301,-4.75639,36.65947,1
-5.368439,36.758675,-4.049841,36.760094,1
-5.252056,37.524694,-4.049841,36.760094,1
-5.01401,38.07482,-4.75639,36.65947,1
-6.04589,37.37281,-4.75639,36.65947,1
-6.30097,37.30337,-4.75639,36.65947,1
-4.93122,37.67359,-4.049841,36.760094,1
-4.63805,37.58627,-4.049841,36.760094,1
-4.381176,38.016953,-3.556504,36.974392,1
-4.56123,37.01938,-2.64273,36.83155,1
-3.927585,37.18115,-2.64273,36.83155,1
-4.32245,37.6167,-2.64273,36.83155,1
-4.056714,37.181763,-2.64273,36.83155,1
-4.08237,37.59091,-2.64273,36.83155,1
-3.95776,37.76748,-3.556504,36.974392,1
-3.92301,37.4614,-2.64273,36.83155,1
-3.723148,38.14239,-3.556504,36.974392,1
-3.61226,37.78627,-2.64273,36.83155,1
-2.686587,36.796352,-2.64273,36.83155,1
-3.13922,37.29932,-2.686587,36.796352,1
-4.75639,36.65947,-4.695174,37.614117,1
-2.67268,42.84998,-1.60452,42.06166,1
-2.67268,42.84998,-1.72678,41.90475,1
-4.75485,43.41982,-4.134926,42.986446,1
-2.68333,43.31667,-1.96521,42.30506,1
-2.68333,43.31667,-1.90234,43.31195,1
-5.76341,40.38641,-4.941909,41.51875,1
-2.68333,43.31667,-1.67446,42.52687,1
-2.68333,43.31667,-1.60735,42.8323,1
-6.53333,40.6,-4.941909,41.51875,1
-6.241166,40.01122,-4.941909,41.51875,1
-4.75485,43.41982,-2.4175,43.1151,1
-3.03398,43.30235,-2.98313,43.37891,1
-2.68333,43.31667,-0.857224,42.59959,1
-4.635934,41.511242,-4.56733,41.838745,1
-4.75485,43.41982,-4.52406,42.00955,1
-4.75639,36.65947,-4.36827,37.3269,1
-4.551042,41.85898,-4.065552,43.333096,1
-5.8508,43.43963,-4.75485,43.41982,1
-5.89772,42.30026,-4.75485,43.41982,1
-6.05601,42.45879,-4.75485,43.41982,1
-2.63165,42.25568,-2.096009,42.589195,1
-4.75639,36.65947,-3.58717,36.74277,1
-4.75639,36.65947,-3.8744,36.75278,1
-2.772644,42.82372,-2.46883,41.76401,1
-2.67268,42.84998,-2.45115,42.46615,1
-4.75639,36.65947,-4.282966,37.98478,1
-2.67268,42.84998,-2.398028,42.692352,1
-6.55231,37.38605,-4.75639,36.65947,1
-3.027246,37.393345,-2.984336,37.195507,1
-4.455086,37.999584,-3.92301,37.4614,1
-2.64273,36.83155,-2.14949,37.38856,1
-2.60119,39.26992,-1.70096,38.5106,1
-6.257967,38.08397,-4.76686,37.38943,1
-6.423251,37.348347,-4.76686,37.38943,1
-2.60119,39.26992,-2.038425,39.134872,1
-4.77275,37.89155,-3.0848,38.1156,1
-4.77275,37.89155,-3.3705,38.01328,1
-4.77275,37.89155,-3.58717,36.74277,1
-2.60119,39.26992,-1.04877,38.06147,1
-0.754148,38.87854,-0.60603,38.82191,1
-4.77275,37.89155,-4.481335,37.59296,1
-4.77275,37.89155,-4.3232,38.03801,1
-4.84827,38.37906,-4.77275,37.89155,1
-5.26667,38.3,-4.77275,37.89155,1
-5.833083,39.526472,-4.900858,38.126163,1
-4.77275,37.89155,-4.4885,37.27477,1
-5.92513,38.53089,-4.77275,37.89155,1
-0.691422,38.897007,-0.60603,38.82191,1
-5.55835,42.64685,-3.843328,42.366688,1
-4.074821,40.997147,-2.499592,41.773098,1
-4.69951,40.65724,-4.074821,40.997147,1
-4.11839,40.94808,-2.499592,41.773098,1
-3.67887,40.19081,-2.46883,41.76401,1
-3.702258,42.304417,-3.58446,42.22835,1
-4.83076,39.96348,-3.60802,39.22085,1
-2.63165,42.25568,-2.46883,41.76401,1
-2.60119,39.26992,-1.7985,38.09242,1
-6.55231,37.38605,-4.76686,37.38943,1
-6.19817,36.4759,-4.76686,37.38943,1
-2.64273,36.83155,-2.419655,36.88415,1
-1.8312,42.91915,-1.030398,41.73174,1
-1.90234,43.31195,-1.8312,42.91915,1
-4.76686,37.38943,-3.63602,38.09519,1
-2.64273,36.83155,-1.7985,38.09242,1
-2.64273,36.83155,-1.58289,37.4063,1
-2.64273,36.83155,-1.50229,37.7688,1
-2.64273,36.83155,-1.49014,38.04095,1
-4.77873,37.29059,-4.10266,36.78107,1
-2.64273,36.83155,-0.95396,37.74293,1
-2.687973,36.796246,-2.64273,36.83155,1
-2.687973,36.796246,-0.80682,37.59989,1
-4.76686,37.38943,-4.32245,37.6167,1
-5.96717,36.25213,-5.500389,37.270056,1
-4.77873,37.29059,-4.49976,36.62035,1
-4.77873,37.29059,-4.56123,37.01938,1
-4.77873,37.29059,-4.75639,36.65947,1
-5.16709,36.74231,-4.77873,37.29059,1
-5.252056,37.524694,-4.76686,37.38943,1
-5.446,36.67777,-4.76686,37.38943,1
-5.45403,37.12084,-4.76686,37.38943,1
-3.61535,38.27559,-2.60119,39.26992,1
-3.60802,39.22085,-2.60119,39.26992,1
-5.60695,36.01393,-4.696101,37.13281,1
-5.92513,38.53089,-4.76686,37.38943,1
-2.68333,43.31667,-2.03226,42.67182,1
-2.68333,43.31667,-2.16992,43.28444,1
-5.74456,41.50633,-4.941909,41.51875,1
-2.68333,43.31667,-2.45115,42.46615,1
-2.94695,42.6865,-2.4175,43.1151,1
-2.94695,42.6865,-2.16992,43.28444,1
-2.94695,42.6865,-2.096009,42.589195,1
-4.63805,37.58627,-4.08237,37.59091,1
-2.94695,42.6865,-1.90234,43.31195,1
-2.94695,42.6865,-1.676131,41.99307,1
-2.94695,42.6865,-2.321557,42.864063,1
-2.94695,42.6865,-1.60735,42.8323,1
-2.94695,42.6865,-1.60452,42.06166,1
-2.94695,42.6865,-1.13716,42.12632,1
-4.63805,37.58627,-4.10734,38.68712,1
-4.63805,37.58627,-4.555193,37.675327,1
-4.63805,37.58627,-4.62873,38.32277,1
-4.77275,37.89155,-4.63805,37.58627,1
-4.84827,38.37906,-4.63805,37.58627,1
-2.94695,42.6865,-2.320158,42.864887,1
-4.93122,37.67359,-4.63805,37.58627,1
-5.10311,37.2376,-4.63805,37.58627,1
-1.031231,41.730312,0.81094,41.79117,1
-4.900858,38.126163,-4.63805,37.58627,1
-5.446,36.67777,-4.63805,37.58627,1
-5.45403,37.12084,-4.63805,37.58627,1
-4.63805,37.58627,-4.4885,37.27477,1
-5.92513,38.53089,-4.695174,37.614117,1
-6.3515,36.77808,-4.63805,37.58627,1
-2.94695,42.6865,-2.45115,42.46615,1
-2.94695,42.6865,-2.63165,42.25568,1
-4.63805,37.58627,-4.05077,38.03922,1
-5.7974,38.97655,-5.230406,38.71709,1
-4.282966,37.98478,-3.95776,37.76748,1
-2.94966,36.84693,-2.14949,37.38856,1
-2.94966,36.84693,-1.80974,37.56329,1
-4.455086,37.999584,-4.05077,38.03922,1
-4.282966,37.98478,-4.08237,37.59091,1
-2.94966,36.84693,-1.58289,37.4063,1
-2.94966,36.84693,-1.50229,37.7688,1
-4.282966,37.98478,-3.777263,37.19138,1
-2.94966,36.84693,-1.31493,37.5992,1
-5.16709,36.74231,-4.73772,37.6435,1
-4.62873,38.32277,-4.4885,37.27477,1
-5.90841,39.15127,-5.230406,38.71709,1
-2.996531,43.372726,-2.94695,42.6865,1
-3.928777,37.18013,-2.958882,37.1872,1
-4.63805,37.58627,-4.282966,37.98478,1
-4.63805,37.58627,-3.3705,38.01328,1
-4.63805,37.58627,-3.61226,37.78627,1
-4.63805,37.58627,-3.63602,38.09519,1
-4.52406,42.00955,-2.94695,42.6865,1
-4.63805,37.58627,-3.8744,36.75278,1
-4.63805,37.58627,-3.95776,37.76748,1
-4.04785,43.34943,-2.94695,42.6865,1
-2.94695,42.6865,-2.894425,43.189816,1
-3.45757,43.44386,-2.94695,42.6865,1
-3.779008,37.192055,-2.77259,37.49073,1
-4.69951,40.65724,-3.6,40.4,1
-4.69951,40.65724,-3.61639,40.67882,1
-4.75485,43.41982,-2.68333,43.31667,1
-2.77259,37.49073,-1.04877,38.06147,1
-2.77259,37.49073,-0.87059,38.17902,1
-3.57041,41.6398,-1.64318,41.35353,1
-2.77259,37.49073,-0.80682,37.59989,1
-2.77259,37.49073,-0.76773,38.38479,1
-4.112466,41.612,-3.57041,41.6398,1
-4.941909,41.51875,-3.6,40.4,1
-4.635934,41.511242,-3.61639,40.67882,1
-4.72353,41.65541,-4.551575,41.85024,1
-4.941909,41.51875,-3.9707,40.67816,1
-5.43574,43.48126,-2.83823,43.27628,1
-4.941909,41.51875,-4.0671,40.50064,1
-4.112466,41.612,-2.421546,41.16891,1
-4.52406,42.00955,-2.899242,42.952877,1
-4.72353,41.65541,-4.52406,42.00955,1
-4.04785,43.34943,-2.858946,43.28967,1
-3.80493,43.46589,-2.68333,43.31667,1
-2.8698,43.28011,-2.863471,43.283077,1
-4.010892,39.909615,-3.803417,40.1927,1
-2.890588,43.292007,-2.863471,43.283077,1
-5.646514,40.988564,-5.62723,40.95065,1
-2.94695,42.6865,-2.68333,43.31667,1
-5.646514,40.988564,-4.945926,41.51741,1
-2.913518,42.74313,-2.46883,41.76401,1
-2.617185,42.876923,-2.32148,42.86398,1
-2.77259,37.49073,-1.41987,38.23998,1
-4.69951,40.65724,-3.67887,40.19081,1
-2.958882,37.1872,-2.94966,36.84693,1
-4.69951,40.65724,-3.6892,41.67041,1
-4.311612,37.256317,-4.056735,37.18175,1
-4.32245,37.6167,-2.77259,37.49073,1
-4.08237,37.59091,-2.77259,37.49073,1
-3.95776,37.76748,-2.77259,37.49073,1
-3.92301,37.4614,-2.77259,37.49073,1
-3.61226,37.78627,-2.77259,37.49073,1
-3.3705,38.01328,-2.77259,37.49073,1
-3.0848,38.1156,-2.77259,37.49073,1
-4.69951,40.65724,-4.52406,42.00955,1
-2.958882,37.1872,-2.77259,37.49073,1
-2.77259,37.49073,-2.64273,36.83155,1
-2.77259,37.49073,-1.58289,37.4063,1
-4.829591,41.591373,-4.69951,40.65724,1
-2.77259,37.49073,-2.20595,36.96655,1
-5.54064,39.89158,-4.69951,40.65724,1
-2.77259,37.49073,-1.85905,37.24345,1
-2.77259,37.49073,-1.80974,37.56329,1
-5.639297,40.945602,-4.69951,40.65724,1
-5.76341,40.38641,-4.69951,40.65724,1
-6.08845,40.03116,-4.69951,40.65724,1
-6.53333,40.6,-4.69951,40.65724,1
-6.53603,39.98406,-4.69951,40.65724,1
-2.280002,39.59617,-1.753888,39.516518,1
-3.61226,37.78627,-3.13922,37.29932,1
-3.95776,37.76748,-3.13922,37.29932,1
-4.05077,38.03922,-3.13922,37.29932,1
-3.95776,37.76748,-3.61226,37.78627,1
-3.97448,39.67747,-3.674042,38.19465,1
-3.9043,40.3581,-3.496652,38.50673,1
-3.89047,38.96442,-3.496652,38.50673,1
-3.567643,38.82486,-3.496652,38.50673,1
-3.673307,38.196457,-3.60802,39.22085,1
-3.673307,38.196457,-3.33813,39.62367,1
-3.673307,38.196457,-3.12492,39.40463,1
-3.496652,38.50673,-3.02156,39.15759,1
-3.496652,38.50673,-3.00731,40.00851,1
-3.674042,38.19465,-2.60119,39.26992,1
-3.496652,38.50673,-2.25491,39.538704,1
-3.496652,38.50673,-1.85643,38.99424,1
-3.918278,37.751722,-3.777263,37.19138,1
-4.56123,37.01938,-4.361717,37.55261,1
-4.62873,38.32277,-3.95776,37.76748,1
-3.498747,38.410305,-2.15628,39.48489,1
-4.84827,38.37906,-3.95776,37.76748,1
-4.99123,36.48839,-3.95776,37.76748,1
-5.10311,37.2376,-3.95776,37.76748,1
-5.25026,36.37645,-4.361717,37.55261,1
-5.28121,37.70024,-3.61226,37.78627,1
-4.4885,37.27477,-3.95776,37.76748,1
-5.10311,37.2376,-4.361717,37.55261,1
-3.9707,40.67816,-2.158367,39.48435,1
-4.84827,38.37906,-3.61226,37.78627,1
-3.918278,37.751722,-3.61535,38.27559,1
-3.918278,37.751722,-3.584,37.11906,1
-4.10734,38.68712,-3.674042,38.19465,1
-4.62873,38.32277,-3.92301,37.4614,1
-3.63602,38.09519,-2.79867,38.35731,1
-3.470986,38.636032,-1.753888,39.516518,1
-3.92301,37.4614,-2.958882,37.1872,1
-5.74456,41.50633,-3.936024,40.700356,1
-5.54064,39.89158,-3.61639,40.67882,1
-4.91413,41.31239,-3.936024,40.700356,1
-4.72353,41.65541,-3.61639,40.67882,1
-4.02263,39.8581,-3.61639,40.67882,1
-3.91509,40.0476,-3.61639,40.67882,1
-3.92301,37.4614,-3.61226,37.78627,1
-4.49976,36.62035,-3.92301,37.4614,1
-5.10311,37.2376,-3.92301,37.4614,1
-4.28349,39.98195,-3.496652,38.50673,1
-3.61639,40.67882,-1.64318,41.35353,1
-3.61639,40.67882,-2.00191,41.311134,1
-2.00191,41.311134,-0.06765,41.24909,1
-5.16709,36.74231,-3.92301,37.4614,1
-3.92301,37.4614,-3.777263,37.19138,1
-5.45403,37.12084,-3.92301,37.4614,1
-3.95776,37.76748,-2.584958,38.390366,1
-3.918278,37.751722,-3.32401,37.31801,1
-4.84827,38.37906,-4.164194,38.029778,1
-3.918278,37.751722,-3.0848,38.1156,1
-4.32245,37.6167,-3.61535,38.27559,1
-4.481335,37.59296,-3.61226,37.78627,1
-3.61535,38.27559,-3.61226,37.78627,1
-4.32245,37.6167,-3.58717,36.74277,1
-3.9707,40.67816,-2.15628,39.48489,1
-3.97448,39.67747,-3.6,40.4,1
-3.97448,39.67747,-3.61639,40.67882,1
-3.6,40.4,-2.60119,39.26992,1
-4.007656,39.913914,-3.6892,41.67041,1
-3.6,40.4,-2.15723,39.20735,1
-3.6,40.4,-2.13333,40.06667,1
-3.6,40.4,-3.286111,40.166778,1
-3.97448,39.67747,-3.9043,40.3581,1
-3.6,40.4,-1.64318,41.35353,1
-3.97448,39.67747,-3.9707,40.67816,1
-4.0671,40.50064,-3.97448,39.67747,1
-2.003104,41.3113,-0.06765,41.24909,1
-4.186213,39.03735,-3.97448,39.67747,1
-4.91413,41.31239,-4.007656,39.913914,1
-6.08845,40.03116,-3.97448,39.67747,1
-4.02263,39.8581,-2.158367,39.48435,1
-4.02263,39.8581,-2.15628,39.48489,1
-4.02263,39.8581,-2.156278,39.484889,1
-4.02263,39.8581,-3.566889,39.976889,1
-5.368439,36.758675,-3.58717,36.74277,1
-5.25026,36.37645,-3.58717,36.74277,1
-4.02263,39.8581,-3.32894,40.55274,1
-4.76686,37.38943,-3.58717,36.74277,1
-4.381176,38.016953,-3.58717,36.74277,1
-4.49976,36.62035,-3.58717,36.74277,1
-3.97448,39.67747,-3.32894,40.55274,1
-3.504288,39.686813,-3.504286,39.68679,1
-5.76341,40.38641,-3.6,40.4,1
-3.9707,40.67816,-3.36991,38.99915,1
-3.9707,40.67816,-2.156278,39.484889,1
-3.9707,40.67816,-2.280002,39.59617,1
-3.61226,37.78627,-3.32401,37.31801,1
-3.9707,40.67816,-3.286111,40.166778,1
-3.61226,37.78627,-2.79871,38.35735,1
-2.79871,38.35735,-1.41987,38.23998,1
-3.61226,37.78627,-2.79867,38.35731,1
-3.9707,40.67816,-2.13333,40.06667,1
-3.470986,38.636032,-2.15628,39.48489,1
-3.9707,40.67816,-3.04165,39.59369,1
-3.9707,40.67816,-3.32894,40.55274,1
-5.639297,40.945602,-4.18814,40.737324,1
-3.97448,39.67747,-3.566889,39.976889,1
-4.510273,41.91378,-3.80493,43.46589,1
-3.399121,39.180363,-2.60119,39.26992,1
-3.9707,40.67816,-3.82174,40.17092,1
-4.82411,41.5916,-3.9707,40.67816,1
-3.9707,40.67816,-3.504288,39.686813,1
-4.72353,41.65541,-3.9707,40.67816,1
-3.399121,39.180363,-1.2,39.56667,1
-4.75485,43.41982,-4.510273,41.91378,1
-4.010892,39.909615,-3.91509,40.0476,1
-3.60802,39.22085,-2.15628,39.48489,1
