lat,lon,c,p_kw,wq_minutes
43.215833,-3.940194,7,150,0.0
40.262889,-4.476194,2,150,0.018947
40.262889,-4.476194,3,150,0.000276
40.262889,-4.476194,4,150,3e-06
40.262889,-4.476194,5,150,0.0
40.262889,-4.476194,6,150,0.0
40.262889,-4.476194,7,150,0.0
38.186556,-3.32425,2,150,1.474011
38.186556,-3.32425,3,150,0.147302
38.186556,-3.32425,4,150,0.014021
38.186556,-3.32425,5,150,0.001194
38.186556,-3.32425,6,150,9e-05
38.186556,-3.32425,7,150,6e-06
39.013139,-5.537472,2,150,0.185401
39.013139,-5.537472,3,150,0.007982
39.013139,-5.537472,4,150,0.000301
39.013139,-5.537472,5,150,1e-05
39.013139,-5.537472,6,150,0.0
39.013139,-5.537472,7,150,0.0
38.938194,-0.149194,2,150,0.114106
38.938194,-0.149194,3,150,0.003929
38.938194,-0.149194,4,150,0.000118
38.938194,-0.149194,5,150,3e-06
38.938194,-0.149194,6,150,0.0
38.938194,-0.149194,7,150,0.0
41.75125,1.912583,2,150,0.348352
41.75125,1.912583,3,150,0.019848
41.75125,1.912583,4,150,0.001007
41.75125,1.912583,5,150,4.5e-05
41.75125,1.912583,6,150,2e-06
41.75125,1.912583,7,150,0.0
42.012361,2.072472,2,150,0.737922
42.012361,2.072472,3,150,0.057356
42.012361,2.072472,4,150,0.004084
42.012361,2.072472,5,150,0.000256
42.012361,2.072472,6,150,1.4e-05
42.012361,2.072472,7,150,1e-06
40.447222,-3.325472,2,150,3.586118
40.447222,-3.325472,3,150,0.456134
40.447222,-3.325472,4,150,0.059922
40.447222,-3.325472,5,150,0.007256
40.447222,-3.325472,6,150,0.000791
40.447222,-3.325472,7,150,7.8e-05
40.207083,-5.095917,2,150,0.087725
40.207083,-5.095917,3,150,0.002671
40.207083,-5.095917,4,150,7e-05
40.207083,-5.095917,5,150,2e-06
40.207083,-5.095917,6,150,0.0
40.207083,-5.095917,7,150,0.0
39.973528,-6.316639,2,150,0.569361
39.973528,-6.316639,3,150,0.039894
39.973528,-6.316639,4,150,0.002532
39.973528,-6.316639,5,150,0.000141
39.973528,-6.316639,6,150,7e-06
39.973528,-6.316639,7,150,0.0
42.009722,2.817444,2,150,1.360478
42.009722,2.817444,3,150,0.132358
42.009722,2.817444,4,150,0.0122
42.009722,2.817444,5,150,0.001004
42.009722,2.817444,6,150,7.3e-05
42.009722,2.817444,7,150,5e-06
43.386139,-3.85775,2,150,0.20172
43.386139,-3.85775,3,150,0.009023
43.386139,-3.85775,4,150,0.000355
43.386139,-3.85775,5,150,1.2e-05
43.386139,-3.85775,6,150,0.0
43.386139,-3.85775,7,150,0.0
43.562472,-6.922694,2,150,0.055786
43.562472,-6.922694,3,150,0.00137
43.562472,-6.922694,4,150,2.9e-05
43.562472,-6.922694,5,150,1e-06
43.562472,-6.922694,6,150,0.0
43.562472,-6.922694,7,150,0.0
43.350472,-3.073861,2,150,0.291148
43.350472,-3.073861,3,150,0.01534
43.350472,-3.073861,4,150,0.000716
43.350472,-3.073861,5,150,2.9e-05
43.350472,-3.073861,6,150,1e-06
43.350472,-3.073861,7,150,0.0
37.239222,-6.301444,2,150,25.032793
37.239222,-6.301444,3,150,2.936568
37.239222,-6.301444,4,150,0.561281
37.239222,-6.301444,5,150,0.110571
37.239222,-6.301444,6,150,0.020605
37.239222,-6.301444,7,150,0.003544
43.267778,-2.047694,2,150,0.317061
43.267778,-2.047694,3,150,0.017341
43.267778,-2.047694,4,150,0.000843
43.267778,-2.047694,5,150,3.6e-05
43.267778,-2.047694,6,150,1e-06
43.267778,-2.047694,7,150,0.0
37.169917,-1.9305,2,150,0.025066
37.169917,-1.9305,3,150,0.000419
37.169917,-1.9305,4,150,6e-06
37.169917,-1.9305,5,150,0.0
37.169917,-1.9305,6,150,0.0
37.169917,-1.9305,7,150,0.0
42.399444,-4.038056,2,150,0.031063
42.399444,-4.038056,3,150,0.000576
42.399444,-4.038056,4,150,9e-06
42.399444,-4.038056,5,150,0.0
42.399444,-4.038056,6,150,0.0
42.399444,-4.038056,7,150,0.0
41.5025,0.066861,2,150,0.015288
41.5025,0.066861,3,150,0.000201
41.5025,0.066861,4,150,2e-06
41.5025,0.066861,5,150,0.0
41.5025,0.066861,6,150,0.0
41.5025,0.066861,7,150,0.0
37.321944,-6.674333,2,150,3.363476
37.321944,-6.674333,3,150,0.42218
37.321944,-6.674333,4,150,0.054327
37.321944,-6.674333,5,150,0.006427
37.321944,-6.674333,6,150,0.000684
37.321944,-6.674333,7,150,6.5e-05
36.879306,-2.422972,2,150,0.552901
36.879306,-2.422972,3,150,0.038278
36.879306,-2.422972,4,150,0.002398
36.879306,-2.422972,5,150,0.000132
36.879306,-2.422972,6,150,6e-06
36.879306,-2.422972,7,150,0.0
36.999694,-3.577528,2,150,0.012103
36.999694,-3.577528,3,150,0.000142
36.999694,-3.577528,4,150,1e-06
36.999694,-3.577528,5,150,0.0
36.999694,-3.577528,6,150,0.0
36.999694,-3.577528,7,150,0.0
42.965944,-7.017639,2,150,0.139033
42.965944,-7.017639,3,150,0.005247
42.965944,-7.017639,4,150,0.000173
42.965944,-7.017639,5,150,5e-06
42.965944,-7.017639,6,150,0.0
42.965944,-7.017639,7,150,0.0
43.267889,-6.964361,2,150,0.090425
43.267889,-6.964361,3,150,0.002792
43.267889,-6.964361,4,150,7.5e-05
43.267889,-6.964361,5,150,2e-06
43.267889,-6.964361,6,150,0.0
43.267889,-6.964361,7,150,0.0
41.521583,2.371722,2,150,45.0
41.521583,2.371722,3,150,45.0
41.521583,2.371722,4,150,45.0
41.521583,2.371722,5,150,45.0
41.521583,2.371722,6,150,45.0
41.521583,2.371722,7,150,45.0
40.6075,-0.091861,2,150,10.683299
40.6075,-0.091861,3,150,1.481389
40.6075,-0.091861,4,150,0.255631
40.6075,-0.091861,5,150,0.04303
40.6075,-0.091861,6,150,0.006694
40.6075,-0.091861,7,150,0.00095
38.394222,-6.393889,2,150,6.337061
38.394222,-6.393889,3,150,0.874177
38.394222,-6.393889,4,150,0.135042
38.394222,-6.393889,5,150,0.019752
38.394222,-6.393889,6,150,0.002634
38.394222,-6.393889,7,150,0.000318
37.095667,-2.119944,2,150,1.351735
37.095667,-2.119944,3,150,0.13122
37.095667,-2.119944,4,150,0.012063
37.095667,-2.119944,5,150,0.00099
37.095667,-2.119944,6,150,7.2e-05
37.095667,-2.119944,7,150,5e-06
40.528778,-3.481639,2,150,1.744406
40.528778,-3.481639,3,150,0.184
40.528778,-3.481639,4,150,0.018714
40.528778,-3.481639,5,150,0.001711
40.528778,-3.481639,6,150,0.000139
40.528778,-3.481639,7,150,1e-05
39.586583,-0.323694,2,150,0.722956
39.586583,-0.323694,3,150,0.055743
39.586583,-0.323694,4,150,0.003933
39.586583,-0.323694,5,150,0.000244
39.586583,-0.323694,6,150,1.3e-05
39.586583,-0.323694,7,150,1e-06
42.161806,2.472083,2,150,0.60929
42.161806,2.472083,3,150,0.043883
42.161806,2.472083,4,150,0.002871
42.161806,2.472083,5,150,0.000165
42.161806,2.472083,6,150,8e-06
42.161806,2.472083,7,150,0.0
43.276611,-1.700306,2,150,0.006581
43.276611,-1.700306,3,150,5.7e-05
43.276611,-1.700306,4,150,0.0
43.276611,-1.700306,5,150,0.0
43.276611,-1.700306,6,150,0.0
43.276611,-1.700306,7,150,0.0
42.057361,-5.634028,2,150,0.579931
42.057361,-5.634028,3,150,0.04094
42.057361,-5.634028,4,150,0.00262
42.057361,-5.634028,5,150,0.000147
42.057361,-5.634028,6,150,7e-06
42.057361,-5.634028,7,150,0.0
43.545528,-7.158806,2,150,0.534788
43.545528,-7.158806,3,150,0.036521
43.545528,-7.158806,4,150,0.002254
43.545528,-7.158806,5,150,0.000122
43.545528,-7.158806,6,150,6e-06
43.545528,-7.158806,7,150,0.0
43.284083,-1.505778,2,150,0.002629
43.284083,-1.505778,3,150,1.4e-05
43.284083,-1.505778,4,150,0.0
43.284083,-1.505778,5,150,0.0
43.284083,-1.505778,6,150,0.0
43.284083,-1.505778,7,150,0.0
42.08725,-1.816167,2,150,0.090096
42.08725,-1.816167,3,150,0.002778
42.08725,-1.816167,4,150,7.4e-05
42.08725,-1.816167,5,150,2e-06
42.08725,-1.816167,6,150,0.0
42.08725,-1.816167,7,150,0.0
42.165056,0.015167,2,150,0.20016
42.165056,0.015167,3,150,0.008922
42.165056,0.015167,4,150,0.000349
42.165056,0.015167,5,150,1.2e-05
42.165056,0.015167,6,150,0.0
42.165056,0.015167,7,150,0.0
37.635528,-2.570861,2,150,0.125951
37.635528,-2.570861,3,150,0.004541
37.635528,-2.570861,4,150,0.000143
37.635528,-2.570861,5,150,4e-06
37.635528,-2.570861,6,150,0.0
37.635528,-2.570861,7,150,0.0
41.789833,0.41375,2,150,0.027292
41.789833,0.41375,3,150,0.000475
41.789833,0.41375,4,150,7e-06
41.789833,0.41375,5,150,0.0
41.789833,0.41375,6,150,0.0
41.789833,0.41375,7,150,0.0
41.928722,-0.168583,2,150,0.073459
41.928722,-0.168583,3,150,0.002057
41.928722,-0.168583,4,150,5e-05
41.928722,-0.168583,5,150,1e-06
41.928722,-0.168583,6,150,0.0
41.928722,-0.168583,7,150,0.0
38.414611,-2.672278,2,150,0.001584
38.414611,-2.672278,3,150,7e-06
38.414611,-2.672278,4,150,0.0
38.414611,-2.672278,5,150,0.0
38.414611,-2.672278,6,150,0.0
38.414611,-2.672278,7,150,0.0
43.187167,-7.92825,2,150,7.196493
43.187167,-7.92825,3,150,1.00067
43.187167,-7.92825,4,150,0.159361
43.187167,-7.92825,5,150,0.024194
43.187167,-7.92825,6,150,0.00336
43.187167,-7.92825,7,150,0.000423
37.320389,-6.072,2,150,1.988271
37.320389,-6.072,3,150,0.218195
37.320389,-6.072,4,150,0.023328
37.320389,-6.072,5,150,0.002251
37.320389,-6.072,6,150,0.000194
37.320389,-6.072,7,150,1.5e-05
37.575083,-3.484611,2,150,151.785546
37.575083,-3.484611,3,150,6.058889
37.575083,-3.484611,4,150,1.196833
37.575083,-3.484611,5,150,0.266863
37.575083,-3.484611,6,150,0.05819
37.575083,-3.484611,7,150,0.011908
39.915194,-2.796722,2,150,7.585959
39.915194,-2.796722,3,150,1.057032
39.915194,-2.796722,4,150,0.170363
39.915194,-2.796722,5,150,0.026252
39.915194,-2.796722,6,150,0.003705
39.915194,-2.796722,7,150,0.000475
43.531917,-5.949306,2,150,0.185977
43.531917,-5.949306,3,150,0.008018
43.531917,-5.949306,4,150,0.000303
43.531917,-5.949306,5,150,1e-05
43.531917,-5.949306,6,150,0.0
43.531917,-5.949306,7,150,0.0
38.891306,-3.732583,2,150,45.0
38.891306,-3.732583,3,150,45.0
38.891306,-3.732583,4,150,45.0
38.891306,-3.732583,5,150,24.899163
38.891306,-3.732583,6,150,4.650346
38.891306,-3.732583,7,150,1.439261
38.847889,-3.243361,2,150,0.88691
38.847889,-3.243361,3,150,0.073991
38.847889,-3.243361,4,150,0.005705
38.847889,-3.243361,5,150,0.000389
38.847889,-3.243361,6,150,2.3e-05
38.847889,-3.243361,7,150,1e-06
41.721778,2.927389,2,150,1.755022
41.721778,2.927389,3,150,0.185469
41.721778,2.927389,4,150,0.018907
41.721778,2.927389,5,150,0.001733
41.721778,2.927389,6,150,0.000141
41.721778,2.927389,7,150,1e-05
38.643639,-3.371417,2,150,45.0
38.643639,-3.371417,3,150,3220.397108
38.643639,-3.371417,4,150,8.47778
38.643639,-3.371417,5,150,1.967758
38.643639,-3.371417,6,150,0.550502
38.643639,-3.371417,7,150,0.156616
43.0655,-2.711167,2,150,0.681272
43.0655,-2.711167,3,150,0.051311
43.0655,-2.711167,4,150,0.003527
43.0655,-2.711167,5,150,0.000213
43.0655,-2.711167,6,150,1.1e-05
43.0655,-2.711167,7,150,1e-06
41.546278,-5.708167,2,150,1.661721
41.546278,-5.708167,3,150,0.172628
41.546278,-5.708167,4,150,0.017229
41.546278,-5.708167,5,150,0.001543
41.546278,-5.708167,6,150,0.000123
41.546278,-5.708167,7,150,9e-06
41.950778,-0.47075,2,150,0.023885
41.950778,-0.47075,3,150,0.00039
41.950778,-0.47075,4,150,5e-06
41.950778,-0.47075,5,150,0.0
41.950778,-0.47075,6,150,0.0
41.950778,-0.47075,7,150,0.0
40.091389,0.131694,2,150,2.688216
40.091389,0.131694,3,150,0.320328
40.091389,0.131694,4,150,0.038214
40.091389,0.131694,5,150,0.004155
40.091389,0.131694,6,150,0.000405
40.091389,0.131694,7,150,3.5e-05
38.130944,-4.799639,2,150,45.0
38.130944,-4.799639,3,150,45.0
38.130944,-4.799639,4,150,9.498483
38.130944,-4.799639,5,150,2.164427
38.130944,-4.799639,6,150,0.608457
38.130944,-4.799639,7,150,0.175103
42.101472,2.791556,2,150,0.145117
42.101472,2.791556,3,150,0.005585
42.101472,2.791556,4,150,0.000188
42.101472,2.791556,5,150,5e-06
42.101472,2.791556,6,150,0.0
42.101472,2.791556,7,150,0.0
37.365222,-6.392694,2,150,3.291582
37.365222,-6.392694,3,150,0.411245
37.365222,-6.392694,4,150,0.052547
37.365222,-6.392694,5,150,0.006167
37.365222,-6.392694,6,150,0.000651
37.365222,-6.392694,7,150,6.2e-05
38.912667,-3.841528,2,150,45.0
38.912667,-3.841528,3,150,232.856695
38.912667,-3.841528,4,150,7.556336
38.912667,-3.841528,5,150,1.781479
38.912667,-3.841528,6,150,0.495388
38.912667,-3.841528,7,150,0.139178
37.463889,-4.272083,2,150,1.129754
37.463889,-4.272083,3,150,0.103024
37.463889,-4.272083,4,150,0.008799
37.463889,-4.272083,5,150,0.000668
37.463889,-4.272083,6,150,4.5e-05
37.463889,-4.272083,7,150,3e-06
38.813389,-1.735917,2,150,18.590526
38.813389,-1.735917,3,150,2.374392
38.813389,-1.735917,4,150,0.442344
38.813389,-1.735917,5,150,0.083289
38.813389,-1.735917,6,150,0.014716
38.813389,-1.735917,7,150,0.00239
42.236639,-8.595361,2,150,1.511374
42.236639,-8.595361,3,150,0.152284
42.236639,-8.595361,4,150,0.014641
42.236639,-8.595361,5,150,0.00126
42.236639,-8.595361,6,150,9.6e-05
42.236639,-8.595361,7,150,7e-06
39.3425,-0.611806,2,150,22.788858
39.3425,-0.611806,3,150,2.75474
39.3425,-0.611806,4,150,0.522825
39.3425,-0.611806,5,150,0.101643
39.3425,-0.611806,6,150,0.018646
39.3425,-0.611806,7,150,0.003153
41.285111,-4.678333,2,150,0.079512
41.285111,-4.678333,3,150,0.002311
41.285111,-4.678333,4,150,5.8e-05
41.285111,-4.678333,5,150,1e-06
41.285111,-4.678333,6,150,0.0
41.285111,-4.678333,7,150,0.0
42.346611,1.428278,2,150,45.0
42.346611,1.428278,3,150,45.0
42.346611,1.428278,4,150,17.983031
42.346611,1.428278,5,150,3.47725
42.346611,1.428278,6,150,0.985513
42.346611,1.428278,7,150,0.297657
39.349167,-1.930056,2,150,0.370384
39.349167,-1.930056,3,150,0.021668
39.349167,-1.930056,4,150,0.001131
39.349167,-1.930056,5,150,5.2e-05
39.349167,-1.930056,6,150,2e-06
39.349167,-1.930056,7,150,0.0
43.731806,-7.878278,2,150,2.811565
43.731806,-7.878278,3,150,0.338759
43.731806,-7.878278,4,150,0.041047
43.731806,-7.878278,5,150,0.004541
43.731806,-7.878278,6,150,0.00045
43.731806,-7.878278,7,150,4e-05
43.678056,-7.84675,2,150,72.916683
43.678056,-7.84675,3,150,4.997344
43.678056,-7.84675,4,150,0.987743
43.678056,-7.84675,5,150,0.214162
43.678056,-7.84675,6,150,0.044968
43.678056,-7.84675,7,150,0.008819
39.333472,-1.928833,2,150,0.057586
39.333472,-1.928833,3,150,0.001436
39.333472,-1.928833,4,150,3.1e-05
39.333472,-1.928833,5,150,1e-06
39.333472,-1.928833,6,150,0.0
39.333472,-1.928833,7,150,0.0
43.565417,-8.021861,2,150,45.0
43.565417,-8.021861,3,150,45.0
43.565417,-8.021861,4,150,155.753983
43.565417,-8.021861,5,150,7.86022
43.565417,-8.021861,6,150,2.082238
43.565417,-8.021861,7,150,0.657003
43.603583,-7.953694,2,150,45.0
43.603583,-7.953694,3,150,45.0
43.603583,-7.953694,4,150,24.659587
43.603583,-7.953694,5,150,4.218947
43.603583,-7.953694,6,150,1.189119
43.603583,-7.953694,7,150,0.364613
39.881722,-2.668556,2,150,0.076916
39.881722,-2.668556,3,150,0.002201
39.881722,-2.668556,4,150,5.4e-05
39.881722,-2.668556,5,150,1e-06
39.881722,-2.668556,6,150,0.0
39.881722,-2.668556,7,150,0.0
43.016806,-8.105556,2,150,0.190789
43.016806,-8.105556,3,150,0.008322
43.016806,-8.105556,4,150,0.000318
43.016806,-8.105556,5,150,1.1e-05
43.016806,-8.105556,6,150,0.0
43.016806,-8.105556,7,150,0.0
37.240861,-3.820333,2,150,0.046063
37.240861,-3.820333,3,150,0.001032
37.240861,-3.820333,4,150,2e-05
37.240861,-3.820333,5,150,0.0
37.240861,-3.820333,6,150,0.0
37.240861,-3.820333,7,150,0.0
41.279861,1.623111,2,150,0.712057
41.279861,1.623111,3,150,0.054575
41.279861,1.623111,4,150,0.003825
41.279861,1.623111,5,150,0.000236
41.279861,1.623111,6,150,1.3e-05
41.279861,1.623111,7,150,1e-06
43.313306,-3.933667,2,150,0.818388
43.313306,-3.933667,3,150,0.066215
43.313306,-3.933667,4,150,0.004931
43.313306,-3.933667,5,150,0.000324
43.313306,-3.933667,6,150,1.9e-05
43.313306,-3.933667,7,150,1e-06
41.387722,-5.269167,2,150,0.128726
41.387722,-5.269167,3,150,0.004688
41.387722,-5.269167,4,150,0.000149
41.387722,-5.269167,5,150,4e-06
41.387722,-5.269167,6,150,0.0
41.387722,-5.269167,7,150,0.0
38.723639,-4.972833,2,150,0.851817
38.723639,-4.972833,3,150,0.069983
38.723639,-4.972833,4,150,0.005303
38.723639,-4.972833,5,150,0.000355
38.723639,-4.972833,6,150,2.1e-05
38.723639,-4.972833,7,150,1e-06
38.663278,-3.456861,2,150,26.803598
38.663278,-3.456861,3,150,3.070773
38.663278,-3.456861,4,150,0.589628
38.663278,-3.456861,5,150,0.11721
38.663278,-3.456861,6,150,0.022079
38.663278,-3.456861,7,150,0.003842
39.35025,-1.613194,2,150,0.002344
39.35025,-1.613194,3,150,1.2e-05
39.35025,-1.613194,4,150,0.0
39.35025,-1.613194,5,150,0.0
39.35025,-1.613194,6,150,0.0
39.35025,-1.613194,7,150,0.0
37.361361,-1.66425,2,150,0.020067
37.361361,-1.66425,3,150,0.000301
37.361361,-1.66425,4,150,4e-06
37.361361,-1.66425,5,150,0.0
37.361361,-1.66425,6,150,0.0
37.361361,-1.66425,7,150,0.0
41.884278,-0.391194,2,150,0.115727
41.884278,-0.391194,3,150,0.004011
41.884278,-0.391194,4,150,0.000121
41.884278,-0.391194,5,150,3e-06
41.884278,-0.391194,6,150,0.0
41.884278,-0.391194,7,150,0.0
42.322806,-7.810528,2,150,0.081118
42.322806,-7.810528,3,150,0.00238
42.322806,-7.810528,4,150,6e-05
42.322806,-7.810528,5,150,1e-06
42.322806,-7.810528,6,150,0.0
42.322806,-7.810528,7,150,0.0
41.800417,0.573361,2,150,0.490106
41.800417,0.573361,3,150,0.032282
41.800417,0.573361,4,150,0.001916
41.800417,0.573361,5,150,0.0001
41.800417,0.573361,6,150,5e-06
41.800417,0.573361,7,150,0.0
43.210639,-2.790222,2,150,0.553298
43.210639,-2.790222,3,150,0.038317
43.210639,-2.790222,4,150,0.002401
43.210639,-2.790222,5,150,0.000132
43.210639,-2.790222,6,150,6e-06
43.210639,-2.790222,7,150,0.0
43.322556,-4.07425,2,150,0.153732
43.322556,-4.07425,3,150,0.006076
43.322556,-4.07425,4,150,0.00021
43.322556,-4.07425,5,150,6e-06
43.322556,-4.07425,6,150,0.0
43.322556,-4.07425,7,150,0.0
36.749139,-3.157222,2,150,9.650966
36.749139,-3.157222,3,150,1.344806
36.749139,-3.157222,4,150,0.227795
36.749139,-3.157222,5,150,0.037409
36.749139,-3.157222,6,150,0.005662
36.749139,-3.157222,7,150,0.00078
41.584694,-3.074611,2,150,1.980095
41.584694,-3.074611,3,150,0.217034
41.584694,-3.074611,4,150,0.023168
41.584694,-3.074611,5,150,0.002231
41.584694,-3.074611,6,150,0.000192
41.584694,-3.074611,7,150,1.5e-05
43.318833,-4.071056,2,150,0.158662
43.318833,-4.071056,3,150,0.006362
43.318833,-4.071056,4,150,0.000223
43.318833,-4.071056,5,150,7e-06
43.318833,-4.071056,6,150,0.0
43.318833,-4.071056,7,150,0.0
39.549056,-0.42575,2,150,4.069446
39.549056,-0.42575,3,150,0.530126
39.549056,-0.42575,4,150,0.072443
39.549056,-0.42575,5,150,0.009175
39.549056,-0.42575,6,150,0.001049
39.549056,-0.42575,7,150,0.000108
40.701194,-6.415611,2,150,0.001814
40.701194,-6.415611,3,150,8e-06
40.701194,-6.415611,4,150,0.0
40.701194,-6.415611,5,150,0.0
40.701194,-6.415611,6,150,0.0
40.701194,-6.415611,7,150,0.0
43.039,-2.216917,2,150,9.886849
43.039,-2.216917,3,150,1.376448
43.039,-2.216917,4,150,0.234216
43.039,-2.216917,5,150,0.038695
43.039,-2.216917,6,150,0.005896
43.039,-2.216917,7,150,0.000818
43.027472,-2.221806,2,150,11.534467
43.027472,-2.221806,3,150,1.590321
43.027472,-2.221806,4,150,0.278032
43.027472,-2.221806,5,150,0.04764
43.027472,-2.221806,6,150,0.00756
43.027472,-2.221806,7,150,0.001095
41.973028,-4.470222,2,150,6.519566
41.973028,-4.470222,3,150,0.901269
41.973028,-4.470222,4,150,0.140203
41.973028,-4.470222,5,150,0.020682
41.973028,-4.470222,6,150,0.002784
41.973028,-4.470222,7,150,0.000339
41.067944,-4.728611,2,150,1.461753
41.067944,-4.728611,3,150,0.145674
41.067944,-4.728611,4,150,0.01382
41.067944,-4.728611,5,150,0.001173
41.067944,-4.728611,6,150,8.8e-05
41.067944,-4.728611,7,150,6e-06
42.500556,-8.653861,2,150,1.405967
42.500556,-8.653861,3,150,0.138308
42.500556,-8.653861,4,150,0.012918
42.500556,-8.653861,5,150,0.001078
42.500556,-8.653861,6,150,8e-05
42.500556,-8.653861,7,150,5e-06
38.173417,-0.85775,2,150,21.027856
38.173417,-0.85775,3,150,2.601975
38.173417,-0.85775,4,150,0.490494
38.173417,-0.85775,5,150,0.094212
38.173417,-0.85775,6,150,0.017038
38.173417,-0.85775,7,150,0.002837
39.897167,-0.12125,2,150,2.547701
39.897167,-0.12125,3,150,0.299461
39.897167,-0.12125,4,150,0.035056
39.897167,-0.12125,5,150,0.003734
39.897167,-0.12125,6,150,0.000356
39.897167,-0.12125,7,150,3e-05
40.683278,0.46525,2,150,0.261452
40.683278,0.46525,3,150,0.013136
40.683278,0.46525,4,150,0.000583
40.683278,0.46525,5,150,2.3e-05
40.683278,0.46525,6,150,1e-06
40.683278,0.46525,7,150,0.0
39.491694,-2.807944,2,150,1.272188
39.491694,-2.807944,3,150,0.120957
39.491694,-2.807944,4,150,0.010849
39.491694,-2.807944,5,150,0.000867
39.491694,-2.807944,6,150,6.1e-05
39.491694,-2.807944,7,150,4e-06
39.35325,-1.722306,2,150,0.006741
39.35325,-1.722306,3,150,5.9e-05
39.35325,-1.722306,4,150,0.0
39.35325,-1.722306,5,150,0.0
39.35325,-1.722306,6,150,0.0
39.35325,-1.722306,7,150,0.0
41.097111,-3.594139,2,150,11.197076
41.097111,-3.594139,3,150,1.547538
41.097111,-3.594139,4,150,0.269215
41.097111,-3.594139,5,150,0.045817
41.097111,-3.594139,6,150,0.007216
41.097111,-3.594139,7,150,0.001037
39.309028,-3.010722,2,150,0.07241
39.309028,-3.010722,3,150,0.002013
39.309028,-3.010722,4,150,4.8e-05
39.309028,-3.010722,5,150,1e-06
39.309028,-3.010722,6,150,0.0
39.309028,-3.010722,7,150,0.0
41.813556,-1.514806,2,150,0.016038
41.813556,-1.514806,3,150,0.000216
41.813556,-1.514806,4,150,2e-06
41.813556,-1.514806,5,150,0.0
41.813556,-1.514806,6,150,0.0
41.813556,-1.514806,7,150,0.0
39.719111,-1.440528,2,150,0.005787
39.719111,-1.440528,3,150,4.7e-05
39.719111,-1.440528,4,150,0.0
39.719111,-1.440528,5,150,0.0
39.719111,-1.440528,6,150,0.0
39.719111,-1.440528,7,150,0.0
40.256333,0.2445,2,150,0.539419
40.256333,0.2445,3,150,0.036969
40.256333,0.2445,4,150,0.00229
40.256333,0.2445,5,150,0.000124
40.256333,0.2445,6,150,6e-06
40.256333,0.2445,7,150,0.0
38.824194,-3.578889,2,150,66.42972
38.824194,-3.578889,3,150,4.834395
38.824194,-3.578889,4,150,0.954926
38.824194,-3.578889,5,150,0.205974
38.824194,-3.578889,6,150,0.042956
38.824194,-3.578889,7,150,0.00836
37.194778,-3.778444,2,150,2.853272
37.194778,-3.778444,3,150,0.345012
37.194778,-3.778444,4,150,0.042017
37.194778,-3.778444,5,150,0.004675
37.194778,-3.778444,6,150,0.000466
37.194778,-3.778444,7,150,4.2e-05
37.593722,-3.816333,2,150,4.274988
37.593722,-3.816333,3,150,0.561634
37.593722,-3.816333,4,150,0.077897
37.593722,-3.816333,5,150,0.010035
37.593722,-3.816333,6,150,0.001168
37.593722,-3.816333,7,150,0.000123
37.339278,-4.158111,2,150,2.149682
37.339278,-4.158111,3,150,0.24129
37.339278,-4.158111,4,150,0.02656
37.339278,-4.158111,5,150,0.002645
37.339278,-4.158111,6,150,0.000235
37.339278,-4.158111,7,150,1.9e-05
40.910139,-4.058111,2,150,0.469248
40.910139,-4.058111,3,150,0.030352
40.910139,-4.058111,4,150,0.001766
40.910139,-4.058111,5,150,9e-05
40.910139,-4.058111,6,150,4e-06
40.910139,-4.058111,7,150,0.0
38.028,-6.218306,2,150,0.000139
38.028,-6.218306,3,150,0.0
38.028,-6.218306,4,150,0.0
38.028,-6.218306,5,150,0.0
38.028,-6.218306,6,150,0.0
38.028,-6.218306,7,150,0.0
38.854222,0.001139,2,150,0.112583
38.854222,0.001139,3,150,0.003852
38.854222,0.001139,4,150,0.000115
38.854222,0.001139,5,150,3e-06
38.854222,0.001139,6,150,0.0
38.854222,0.001139,7,150,0.0
43.539778,-7.061611,2,150,0.096793
43.539778,-7.061611,3,150,0.003086
43.539778,-7.061611,4,150,8.5e-05
43.539778,-7.061611,5,150,2e-06
43.539778,-7.061611,6,150,0.0
43.539778,-7.061611,7,150,0.0
42.789778,-1.639611,2,150,0.001599
42.789778,-1.639611,3,150,7e-06
42.789778,-1.639611,4,150,0.0
42.789778,-1.639611,5,150,0.0
42.789778,-1.639611,6,150,0.0
42.789778,-1.639611,7,150,0.0
38.429417,-0.66225,2,150,1.439832
38.429417,-0.66225,3,150,0.142771
38.429417,-0.66225,4,150,0.013463
38.429417,-0.66225,5,150,0.001135
38.429417,-0.66225,6,150,8.5e-05
38.429417,-0.66225,7,150,6e-06
38.547111,-6.241611,2,150,5.11528
38.547111,-6.241611,3,150,0.690107
38.547111,-6.241611,4,150,0.100784
38.547111,-6.241611,5,150,0.013786
38.547111,-6.241611,6,150,0.001711
38.547111,-6.241611,7,150,0.000192
42.009222,-5.840944,2,150,0.273196
42.009222,-5.840944,3,150,0.013996
42.009222,-5.840944,4,150,0.000634
42.009222,-5.840944,5,150,2.5e-05
42.009222,-5.840944,6,150,1e-06
42.009222,-5.840944,7,150,0.0
42.226917,-1.891972,2,150,0.379533
42.226917,-1.891972,3,150,0.022438
42.226917,-1.891972,4,150,0.001185
42.226917,-1.891972,5,150,5.5e-05
42.226917,-1.891972,6,150,2e-06
42.226917,-1.891972,7,150,0.0
37.133194,-4.693306,2,150,157.166272
37.133194,-4.693306,3,150,6.099033
37.133194,-4.693306,4,150,1.204575
37.133194,-4.693306,5,150,0.268829
37.133194,-4.693306,6,150,0.058691
